"sort_to_sheet","mat_type_code","mat_type","first_item_itype","call_number","isbn","bib_record_num","bib_record_id","publish_year","cataloging_date","best_title","best_title_norm","call_number","volume_statement","oldest_hold_date","newest_hold_date","bib_locations","abbv_bib_locations","count_active_holds","count_active_copies","count_copies_on_order"
"pop","j","Music CD","77","cd-gospel gods g589g     1997","606949009328","b1683398a","420908478406","1997","1998-06-05","God's Property [sound recording] : from Kirk Franklin's Nu Nation.","gods property sound recording from kirk franklins nu nation","cd-gospel gods g589g     1997","","2019-03-16","2019-06-17","1pa","1p","3","0","0"
"pop","g","DVD","101","dvd drama b199     2001","9780780634060","b1800123a","420908595131","2001","2001-06-01","Bamboozled [videorecording]","bamboozled videorecording","dvd drama b199     2001","","2019-03-07","2019-03-13","ava,mwa","av,mw","2","0","0"
"pop","a","Book","0","fiction","9780515141665","b2612555a","420909407563","2006","2006-10-03","Dance of the gods","dance of the gods","fiction","","2019-04-24","2019-05-07","cha,dta,gha","ch,dt,gh","2","0","0"
"pop","g","DVD","101","dvd action t1961     2006","9781419839825","b2715294a","420909510302","2006","2007-03-20","The Tarzan collection. Vol. 2 [videorecording]","tarzan collection vol 2 videorecording","dvd action t1961     2006","v.03","2019-06-17","2019-06-25","bha,1pa","bh,1p","2","0","0"
"pop","g","DVD","101","dvd tvchild s763se     2004","9780792196747","b2152706a","420908947714","2004","2003-12-26","SpongeBob SquarePants. The seascape capers [videorecording]","spongebob squarepants the seascape capers videorecording","dvd tvchild s763se     2004","","2019-03-19","2019-04-19","avj,baj,epj,haj,mdj,1pj,prj,smj,whj,wtj","av,ba,ep,ha,md,1p,pr,sm,wh,wt","2","0","0"
"pop","a","Book","0","fiction","9780986004520","b2825340a","420909620348","2012","2013-06-28","Baller bitches. Volume 1 : a novel","baller bitches volume 1 a novel","fiction","","2019-02-11","2019-06-06","ava,baa,cva,1pa,mta,nwa,rea,wha,wta,wya","av,ba,cv,1p,mt,nw,re,wh,wt,wy","2","0","0"
"pop","g","DVD","101","dvd tvadult r418s5     2008","9781415741702","b3040499a","420909835507","2008","2015-04-20","Reno 911! The complete fifth season uncensored! [videorecording]","reno 911 the complete fifth season uncensored videorecording","dvd tvadult r418s5     2008","v.01","2019-01-25","2019-05-10","cla,cva,rea,sha,wta","cl,cv,re,sh,wt","2","0","0"
"pop","g","DVD","101","dvd 977.178 c57411     2007","","b2555868a","420909350876","2007","2008-01-10","Cincinnati reflections [videorecording]","cincinnati reflections videorecording","dvd 977.178 c57411     2007","","2019-03-19","2019-05-22","1pa","1p","2","0","0"
"pop","g","DVD","101","dvd comedy j941     2007","9780788872969","b2722238a","420909517246","2007","2007-04-03","Jump in! [videorecording]","jump in videorecording","dvd comedy j941     2007","","2019-06-17","2019-06-17","cra,gea,maj,1pa,nrj,pra,wha","cr,ge,ma,1p,nr,pr,wh","2","0","0"
"pop","g","DVD","101","dvd tvadult g646s5     2005","9781404988590","b2536907a","420909331915","2005","2007-10-19","Good times. The complete fifth season [videorecording]","good times the complete fifth season videorecording","dvd tvadult g646s5     2005","v.03","2019-05-02","2019-05-29","epa,1pa,mwa,pla,wha","ep,1p,mw,pl,wh","2","0","0"
"pop","g","DVD","101","dvd tvteen b6272s1p2     2018","704400025761","b3462647a","420910257655","2018","2019-07-02","Black clover. Season 1, part 2","black clover season 1 part 2","dvd tvteen b6272s1p2     2018","v.01","2019-06-26","2019-06-26","nwa","nw","2","0","0"
"pop","a","Book","0","fiction","9780976789444","b2547244a","420909342252","2005","2006-06-15","Stacy","stacy","fiction","","2014-04-23","2014-09-24","1pa","1p","2","0","0"
"pop","g","DVD","101","dvd tvadult c977s3     2016","191091187258","b3303562a","420910098570","2016","2017-09-18","The curse of Oak Island. Season 3.","curse of oak island season 3","dvd tvadult c977s3     2016","v.01","2019-02-22","2019-04-27","dta,gea,gra,1pa,mna,nra,nwa,wwa","dt,ge,gr,1p,mn,nr,nw,ww","2","0","0"
"pop","j","Music CD","77","cd-popular new n53211gr     1991","0881104342","b1383470a","420908178478","1991","1993-11-15","Greatest hits. Volume one [sound recording]","greatest hits volume one sound recording","cd-popular new n53211gr     1991","","2018-10-07","2019-04-06","1pa","1p","2","0","0"
"pop","j","Music CD","77","cd-popular now n946n15     2004","724357699020","b2268021a","420909063029","2004","2004-05-20","Now that's what I call music! 15 [sound recording].","now thats what i call music 15 sound recording","cd-popular now n946n15     2004","","2019-05-20","2019-06-23","ana","an","2","0","0"
"pop","g","DVD","101","dvd 791.436557 j95  ,     2003","9780763420055","b2008301a","420908803309","2003","2003-07-28","The jungle book [videorecording]","jungle book videorecording","dvd 791.436557 j95  ,     2003","","2019-05-29","2019-06-20","baj,foj,wwj","ba,fo,ww","2","0","0"
"pop","g","DVD","101","dvd 001.94 a541 s1        2010","9781422984659","b2634205a","420909429213","2010","2012-02-15","Ancient aliens. Season one [videorecording]","ancient aliens season one videorecording","dvd 001.94 a541 s1        2010","v.02","2019-05-03","2019-05-12","baa,bha,foa,lva,mda,1pa,pra,sma","ba,bh,fo,lv,md,1p,pr,sm","2","0","0"
"pop","g","DVD","101","dvd tvadult p228s5     2014","025192232343","b2974769a","420909769777","2014","2014-08-14","Parenthood. Season 5.","parenthood season 5","dvd tvadult p228s5     2014","v.02","2019-06-10","2019-06-25","ana,bha,cla,1pa,1fa,mwa,pla","an,bh,cl,1p,1f,mw,pl","2","0","0"
"pop","j","Music CD","77","cd-popular entertainment e61wen     2000","744659964824","b2680563a","420909475571","2000","2005-09-20","Entertainment Weekly, 1989 [sound recording].","entertainment weekly 1989 sound recording","cd-popular entertainment e61wen     2000","","2019-06-22","2019-06-25","coa,1pa","co,1p","2","0","0"
"pop","j","Music CD","77","cd-popular tiller t575t     2015","00888751511927","b3167470a","420909962478","2015","2016-04-11","Trapsoul [sound recording]","trapsoul sound recording","cd-popular tiller t575t     2015","","2019-05-12","2019-06-14","mwa,nwa,wwa","mw,nw,ww","2","0","0"
"pop","g","DVD","101","dvd horror w819     2006","9781586558109","b3005024a","420909800032","2006","2015-06-24","Witch board [videorecording] = Bunshinsaba","witch board videorecording bunshinsaba","dvd horror w819     2006","","2016-07-18","2018-10-02","haa","ha","2","0","0"
"pop","a","Book","0","fiction","9780312980146","b2692735a","420909487743","2002","2008-09-03","Seven up","seven up","fiction","","2019-05-16","2019-06-04","baa,haa,osa","ba,ha,os","2","0","0"
"pop","a","Book","0","fiction","9780991389049","b2971951a","420909766959","2014","2014-08-01","Drake. II : a novel","drake ii a novel","fiction","","2019-05-14","2019-06-22","ava,coa,cva,1pa,mta,mwa,nwa,pla,wha,wta,wwa","av,co,cv,1p,mt,mw,nw,pl,wh,wt,ww","2","0","0"
"pop","j","Music CD","77","cd-rap busta b982bi     2006","602498784365","b2571107a","420909366115","2006","2006-07-18","The big bang [sound recording]","big bang sound recording","cd-rap busta b982bi     2006","","2019-04-27","2019-05-03","gra,1pa,sha","gr,1p,sh","2","0","0"
"pop","j","Music CD","77","cd-folk kottke k87r     1988","1005820252","b1049406a","420907844414","1988","1992-03-22","Regards from Chuck Pink [sound recording]","regards from chuck pink sound recording","cd-folk kottke k87r     1988","","2019-07-03","2019-07-07","1pa","1p","2","0","0"
"pop","g","DVD","101","dvd religious a643     2000","745638000939","b2073428a","420908868436","2000","2003-10-01","Apocalypse [videorecording]","apocalypse videorecording","dvd religious a643     2000","","2015-03-19","2016-01-10","cva,1pa","cv,1p","2","0","0"
"pop","g","DVD","101","dvd performance m391     2006","602498384060","b2604628a","420909399636","2006","2006-09-15","Marvin Gaye [videorecording] : the real thing : in performance 1964-1981","marvin gaye videorecording the real thing in performance 1964 1981","dvd performance m391     2006","","2019-04-01","2019-05-13","1pa","1p","2","0","0"
"pop","j","Music CD","77","cd-rock 1960 n7143sti     1989","2552","b1301268a","420908096276","1989","1991-02-26","1960, still rockin' [sound recording]","1960 still rockin sound recording","cd-rock 1960 n7143sti     1989","","2019-02-23","2019-03-17","1pa","1p","2","0","0"
"pop","g","DVD","101","dvd horror h8162     2011","013132285191","b3034664a","420909829672","2011","2015-04-08","A horrible way to die [videorecording]","horrible way to die videorecording","dvd horror h8162     2011","","2019-04-29","2019-05-06","1pa","1p","2","0","0"
"pop","j","Music CD","77","cd-rock etheridge e84m     1988","042284230322","b1916454a","420908711462","1988","2001-08-27","Melissa Etheridge [sound recording].","melissa etheridge sound recording","cd-rock etheridge e84m     1988","","2019-03-28","2019-03-31","1pa","1p","2","0","0"
"pop","i","Book on CD","70","cdw 01724","9781586215828","b2077260a","420908872268","2003","2003-10-02","Split second [sound recording]","split second sound recording","cdw 01724","","2019-05-20","2019-06-03","1pa","1p","2","0","0"
"pop","g","DVD","101","dvd tvteen b6272s1p4     2019","704400019906","b3462645a","420910257653","2019","2019-07-02","Black clover. Season 1, part 4","black clover season 1 part 4","dvd tvteen b6272s1p4     2019","v.01","2019-06-26","2019-07-01","nwa","nw","2","0","0"
"pop","j","Music CD","77","cd-gospel wow w938w     2005","82876652442","b2558593a","420909353601","2005","2005-02-01","WOW gospel. 2005 [sound recording] : 30 of the year's top gospel artists and songs.","wow gospel 2005 sound recording 30 of the years top gospel artists and songs","cd-gospel wow w938w     2005","","2019-03-07","2019-06-28","bha,gra,mta,nra,osa,sba","bh,gr,mt,nr,os,sb","2","0","0"
"pop","g","DVD","101","dvd tvadult g646s4     2005","9781404970397","b2536900a","420909331908","2005","2007-10-19","Good times. The complete fourth season [videorecording]","good times the complete fourth season videorecording","dvd tvadult g646s4     2005","v.03","2019-05-11","2019-05-29","cra,foa,1pa,pla,wha","cr,fo,1p,pl,wh","2","0","0"
"pop","g","DVD","101","dvd tvadult f996s6     2011","024543752479","b2566212a","420909361220","2011","2012-01-04","Futurama. Volume 6 [videorecording]","futurama volume 6 videorecording","dvd tvadult f996s6     2011","","2018-10-20","2018-12-26","dta,1pa,rea","dt,1p,re","2","0","0"
"pop","g","DVD","101","dvd tvadult k52s3     2005","9781404979147","b3107237a","420909902245","2005","2015-10-27","The king of Queens. 3rd season [videorecording].","king of queens 3rd season videorecording","dvd tvadult k52s3     2005","v.03","2019-04-02","2019-04-28","dta,foa,haa,pra","dt,fo,ha,pr","2","0","0"
"pop","g","DVD","101","dvd performance e12c     2005","014381034523","b2704453a","420909499461","2005","2005-12-20","Earth, Wind & Fire, Chicago [videorecording] : live at the Greek Theatre","earth wind and fire chicago videorecording live at the greek theatre","dvd performance e12c     2005","","2019-04-23","2019-04-24","1pa","1p","2","0","0"
"pop","g","DVD","101","dvd 419.7 i19       2008","883629197005","b2571497a","420909366505","2008","2010-08-27","Idioms & phrases in American Sign Language [videorecording]","idioms and phrases in american sign language videorecording","dvd 419.7 i19       2008","v.02","2019-03-27","2019-06-25","cva,1pa,pra,wha,wwa","cv,1p,pr,wh,ww","2","0","0"
"pop","j","Music CD","77","cd-soundtracks lords l867     2005","602498814222","b2668662a","420909463670","2005","2005-09-12","Lords of Dogtown : music from the motion picture [sound recording].","lords of dogtown music from the motion picture sound recording","cd-soundtracks lords l867     2005","","2019-03-11","2019-05-19","1pa,moa","1p,mo","2","0","0"
"pop","g","DVD","101","dvd comedy s5545     2008","0024543560968","b3060434a","420909855442","2008","2015-07-30","She's the one [videorecording]","shes the one videorecording","dvd comedy s5545     2008","","2019-04-16","2019-04-29","cha,1pa","ch,1p","2","0","0"
"pop","g","DVD","101","dvd tvadult c726s1     2004","9781417014323","b2813017a","420909608025","2004","2012-11-08","Columbo","columbo","dvd tvadult c726s1     2004","v.02","2019-06-01","2019-06-08","ana,bha,cva,foa,gea,haa,mda,1pa,mta,nsa,wta","an,bh,cv,fo,ge,ha,md,1p,mt,ns,wt","2","0","0"
"pop","g","DVD","101","dvd drama k54     2004","012236142089","b2672394a","420909467402","2004","2011-02-10","King of New York [videorecording]","king of new york videorecording","dvd drama k54     2004","","2019-06-01","2019-07-08","dta,gra,haa,1pa,sma","dt,gr,ha,1p,sm","2","0","0"
"pop","a","Book","0","fiction","","b1162785a","420907957793","1919","1994-03-30","Mr. Standfast.","mr standfast","fiction","","2018-10-03","2018-10-04","1fa","1f","2","0","0"
"pop","g","DVD","101","dvd tvteen b6272s1p2     2018","704400025761","b3462647a","420910257655","2018","2019-07-02","Black clover. Season 1, part 2","black clover season 1 part 2","dvd tvteen b6272s1p2     2018","v.04","2019-06-26","2019-06-27","nwa","nw","2","0","0"
"pop","g","DVD","101","dvd tvadult s254s4     2008","025195017343","b2759909a","420909554917","2008","2010-02-01","Saturday night live. The complete fourth season [videorecording]","saturday night live the complete fourth season videorecording","dvd tvadult s254s4     2008","v.01","2019-04-07","2019-06-24","bha,cva,dta,1pa,nsa,nwa,oaa","bh,cv,dt,1p,ns,nw,oa","2","0","0"
"pop","j","Music CD","77","cd-popular clooney c644rc     2014","258","b3013274a","420909808282","2014","2014-12-02","The Rosemary Clooney CBS radio recordings 1955-61","rosemary clooney cbs radio recordings 1955 61","cd-popular clooney c644rc     2014","","2019-05-15","2019-05-16","1pa,mma","1p,mm","2","0","0"
"pop","g","DVD","101","dvd comedy f9791     2006","9781404974722","b2779072a","420909574080","2006","2006-04-04","Fun with Dick and Jane [videorecording]","fun with dick and jane videorecording","dvd comedy f9791     2006","","2019-04-24","2019-06-21","1pa,nsa,pra,wha,wta","1p,ns,pr,wh,wt","2","0","0"
"pop","g","DVD","101","dvd tvchild m6341s3     2013","826663142006","b2913671a","420909708679","2013","2013-11-19","Mighty Morphin Power Rangers. Season 3 [videorecording].","mighty morphin power rangers season 3 videorecording","dvd tvchild m6341s3     2013","v.02","2019-03-16","2019-04-25","avj,cvj,1pj,mtj,nrj,whj,wtj","av,cv,1p,mt,nr,wh,wt","2","0","0"
"pop","j","Music CD","77","cd-rap ludacris l944w     2001a","73145864462","b2169995a","420908965003","2001","2004-01-20","Word of mouf [sound recording]","word of mouf sound recording","cd-rap ludacris l944w     2001a","","2019-04-13","2019-05-30","ana,bha,cha,1pa,nra,wta","an,bh,ch,1p,nr,wt","2","0","0"
"pop","a","Book","0","fiction","9781601629548","b2596742a","420909391750","2008","2008-02-26","Me, myself & him : a novel","me myself and him a novel","fiction","","2018-05-15","2018-06-06","mda,1pa","md,1p","2","0","0"
"pop","j","Music CD","77","cd-folk boone b724s     1997","744302001920","b1809486a","420908604494","1997","2002-02-11","Straight outta Boone County [sound recording] : Cowboy songs, home songs, Western songs, mountain songs.","straight outta boone county sound recording cowboy songs home songs western songs mountain songs","cd-folk boone b724s     1997","","2019-04-18","2019-04-28","1pa","1p","2","0","0"
